movieId,title,tmdb_id,overview,poster_url,genres,release_year,actors,directors
531,"Secret Garden, The (1993)",11236,"A young British girl born and reared in India loses her neglectful parents in an earthquake. She is returned to England to live at her uncle's castle. Her uncle is very distant due to the loss of his wife ten years before. Neglected once again, she begins exploring the estate and discovers a garden that has been locked and forgotten. Aided by one of the servants' boys, she begins restoring the garden, and eventually discovers some other secrets of the manor.",https://image.tmdb.org/t/p/w500/zf6h5dJ7wVG7LqMO9dhHGHVejzj.jpg,Drama|Family|Fantasy,1993,Kate Maberly|Heydon Prowse|Andrew Knott|Maggie Smith|Irène Jacob,Agnieszka Holland
532,Serial Mom (1994),11592,"Beverly is the perfect happy homemaker, along with her doting husband and two children, but this nuclear family just might explode when her fascination with serial killers collides with her ever-so-proper code of ethics.",https://image.tmdb.org/t/p/w500/vAZkFho9YdIXPmMdHMwr10Go2FF.jpg,Comedy|Crime,1994,Kathleen Turner|Sam Waterston|Ricki Lake|Matthew Lillard|Scott Morgan,John Waters
533,"Shadow, The (1994)",755858,"Based on the Udmurt myths, legends and legends.  Shamans and knights, sorceresses and artisans of the past centuries are the characters of this ancient legend about love, hatred,and loyalty to the land of their ancestors. The plot is based on the legend of Danube, the son of  White Swan, who once came to the ancient Udmurts from the skies in order to understand those living on Earth.",https://image.tmdb.org/t/p/w500/1VrVIrL2CF5OrJG4rywbVv0dwhH.jpg,Fantasy,1994,Rim Ayupov|Slava Ross|Yuriy Sherstnyov|Marina Yakovleva|Elena Karadzhova,Arkadiy Cherniyenko
534,Shadowlands (1993),10445,"C.S. Lewis, a world-renowned writer and professor, leads a passionless life until he meets spirited poet Joy Gresham.",https://image.tmdb.org/t/p/w500/5jTWY1M2O4Zhid4rLOpftzazRGn.jpg,Drama|Romance,1993,Anthony Hopkins|Debra Winger|Edward Hardwicke|John Wood|Michael Denison,Richard Attenborough
535,Short Cuts (1993),695,"Many loosely connected characters cross paths in this film, based on the stories of Raymond Carver. Waitress Doreen Piggot accidentally runs into a boy with her car. Soon after walking away, the child lapses into a coma. While at the hospital, the boy's grandfather tells his son, Howard, about his past affairs. Meanwhile, a baker starts harassing the family when they fail to pick up the boy's birthday cake.",https://image.tmdb.org/t/p/w500/mbNTvbtWfV4soyErimDTdX67OAr.jpg,Drama|Comedy,1993,Andie MacDowell|Bruce Davison|Jack Lemmon|Tim Robbins|Julianne Moore,Robert Altman
536,"Simple Twist of Fate, A (1994)",43535,"When Michael McCann is thrown over by the woman he loves, he becomes something of a misanthrope and a miser, spending all of his spare money on collectible gold coins. Living in the same town is an affluent family with two sons: John and Tanny. Tanny's a wild boy, whom John cannot control, and one night he breaks into McCann's house, and steals the gold and disappears, which nearly confirms McCann's distrust of mankind. But then, a mysterious young woman dies in the snow outside McCann's house, and her small daughter makes her way to McCann's house and into McCann's life and heart.",https://image.tmdb.org/t/p/w500/2Jorj80Y4EVEAPDRVVdDXKSVUTw.jpg,Family|Comedy|Drama,1994,Steve Martin|Gabriel Byrne|Laura Linney|Catherine O'Hara|Alana Austin,Gillies MacKinnon
537,Sirens (1994),12519,"In 1930s Australia, Anglican clergyman Anthony Campion and his prim wife, Estella, are asked to visit noted painter Norman Lindsay, whose planned contribution to an international art exhibit is considered blasphemous. While Campion and Lindsay debate, Estella finds herself drawn to the three beautiful models sitting for the painter's current work, freethinking Sheela, sensual Pru and virginal Giddy.",https://image.tmdb.org/t/p/w500/bOUDHgOlxANs1KsYZEsLSjZBTkd.jpg,Comedy|Drama,1994,Hugh Grant|Tara Fitzgerald|Sam Neill|Elle Macpherson|Portia De Rossi,John Duigan
538,Six Degrees of Separation (1993),23210,"The story of a young, gay, black, con artist who, posing as the son of Sidney Poitier, cunningly maneuvers his way into the lives of a white, upper-class New York family.",https://image.tmdb.org/t/p/w500/oH0bl69uZZA6dAclgFRkm1Vwcry.jpg,Mystery|Drama|Comedy,1993,Stockard Channing|Will Smith|Donald Sutherland|Ian McKellen|Mary Beth Hurt,Fred Schepisi
539,Sleepless in Seattle (1993),858,"After the death of his mother, a young boy calls a radio station in an attempt to set his father up on a date. Talking about his father’s loneliness soon leads to a meeting with a young female journalist, who has flown to Seattle to write a story about the boy and his father.",https://image.tmdb.org/t/p/w500/jAXfku1u1uaLGh4cUmK0ESf1pPu.jpg,Comedy|Drama|Romance,1993,Meg Ryan|Tom Hanks|Ross Malinger|Bill Pullman|Rosie O'Donnell,Nora Ephron
540,Sliver (1993),867,"A woman moves into a Manhattan apartment, where she learns that the previous tenant's life ended under mysterious circumstances.",https://image.tmdb.org/t/p/w500/g7PC2e2KqDkIfOoJx9iXJJez99d.jpg,Drama|Thriller,1993,Sharon Stone|William Baldwin|Tom Berenger|Polly Walker|Colleen Camp,Phillip Noyce
541,Blade Runner (1982),78,"In the smog-choked dystopian Los Angeles of 2019, blade runner Rick Deckard is called out of retirement to terminate a quartet of replicants who have escaped to Earth seeking their creator for a way to extend their short life spans.",https://image.tmdb.org/t/p/w500/63N9uy8nd9j7Eog2axPQ8lbr3Wj.jpg,Science Fiction|Drama|Thriller,1982,Harrison Ford|Rutger Hauer|Sean Young|Edward James Olmos|M. Emmet Walsh,Ridley Scott
542,Son in Law (1993),13203,"Country girl Rebecca has spent most of her life on a farm in South Dakota, and, when she goes away to college in Los Angeles, Rebecca immediately feels out of place in the daunting urban setting. She is befriended by a savvy party animal named Crawl, who convinces the ambivalent Rebecca to stay in the city. When Thanksgiving break rolls around, Rebecca, no longer an innocent farm girl, invites Crawl back to South Dakota, where he pretends to be her fiancé.",https://image.tmdb.org/t/p/w500/gj4afHL9bMQ18opZzMp77tlPkAq.jpg,Comedy|Drama|Romance,1993,Pauly Shore|Carla Gugino|Lane Smith|Tiffani-Amber Thiessen|Cindy Pickett,Steve Rash
543,So I Married an Axe Murderer (1993),10442,"Just after a bad breakup, Charlie MacKenzie falls for lovely butcher Harriet Michaels and introduces her to his parents. But, as voracious consumers of sensational tabloids, his parents soon come to suspect that Harriet is actually a notorious serial killer -- ""Mrs. X"" -- wanted in connection with a string of bizarre honeymoon killings. Thinking his parents foolish, Charlie proposes to Harriet. But while on his honeymoon with her, he begins to fear they were right.",https://image.tmdb.org/t/p/w500/nBvz8zE0uxMSQXWhMlyBoreDFiW.jpg,Comedy|Crime|Romance,1993,Mike Myers|Nancy Travis|Anthony LaPaglia|Amanda Plummer|Brenda Fricker,Thomas Schlamme
544,Striking Distance (1993),11074,"Coming from a police family, Tom Hardy ends up fighting his uncle after the murder of his father. Tom believes the killer is another cop, and goes on the record with his allegations. Demoted to water-way duty Tom, along with new partner Jo Christman, navigate the three rivers looking for clues and discovering bodies. This time the victims are women Tom knows, he must find the killer to prove his innocence.",https://image.tmdb.org/t/p/w500/1bLazrQWJQhO6u58vJZXJZ3ZFDh.jpg,Crime|Action|Mystery|Thriller,1993,Bruce Willis|Sarah Jessica Parker|Dennis Farina|Tom Sizemore|Brion James,Rowdy Herrington
545,Harem (1985),33367,"Diane is a sophisticated trainee on the New York Stock Exchange who is suddenly kidnapped and held captive in a North African desert hideaway by Selim, an Arab mogul.",https://image.tmdb.org/t/p/w500/lqyeBkGW9OIO1I1NdGMdDhSgWBj.jpg,History|Drama|Romance,1985,Nastassja Kinski|Ben Kingsley|Zohra Sehgal|Dennis Goldson|Michel Robin,Arthur Joffé
546,Super Mario Bros. (1993),9607,"Mario and Luigi, plumbers from Brooklyn, find themselves in an alternate universe where evolved dinosaurs live in hi-tech squalor. They're the only hope to save our universe from invasion by the dino dictator, Koopa.",https://image.tmdb.org/t/p/w500/yt5bbMfKpg1nRr4k5edxs7tPK2m.jpg,Adventure|Fantasy|Comedy|Family,1993,Bob Hoskins|John Leguizamo|Dennis Hopper|Samantha Mathis|Fisher Stevens,Rocky Morton|Annabel Jankel
547,Surviving the Game (1994),17585,"A homeless man is hired as a survival guide for a group of wealthy businessmen on a hunting trip in the mountains, unaware that they are killers who hunt humans for sport, and that he is their new prey.",https://image.tmdb.org/t/p/w500/wRtpJFGney5gqHmMb3JjT5WN3FH.jpg,Action|Thriller|Adventure|Crime|Drama,1994,Rutger Hauer|Ice-T|Charles S. Dutton|John C. McGinley|William McNamara,Ernest R. Dickerson
548,Terminal Velocity (1994),9057,A maverick skydiver and a former KGB agent team up to stop the Russian mafia from stealing gold.,https://image.tmdb.org/t/p/w500/r6H0J7uu9n6D6p5HoJz7jMD90eI.jpg,Action,1994,Charlie Sheen|Nastassja Kinski|James Gandolfini|Christopher McDonald|Gary Bullock,Deran Sarafian
549,Thirty-Two Short Films About Glenn Gould (1993),20967,"A collection of vignettes highlighting different aspects of the life, work, and character of the acclaimed Canadian classical pianist.",https://image.tmdb.org/t/p/w500/3GTmkUpCb1uL7psLYqAHyIyld51.jpg,Drama|Music,1993,Colm Feore|Derek Keurvorst|Derek Keurvorst|Katya Ladan|Joshua Greenblatt,François Girard
550,Threesome (1994),10635,"At a sizable public college, high-minded student Eddy is forced to room with the slovenly Stuart, but the pair strike up a surprising friendship. When attractive co-ed Alex is assigned to live with the two male students because of her gender-neutral name, a roundabout love triangle ensues. Eddy secretly yearns for Stuart, who wants Alex, but she prefers Eddy. The complex situation leads to sexual experimentation and strained relationships.",https://image.tmdb.org/t/p/w500/vR6qwjChOV4Z9940VA9chucNpne.jpg,Comedy|Drama|Romance,1994,Lara Flynn Boyle|Stephen Baldwin|Josh Charles|Alexis Arquette|Martha Gehman,Andrew Fleming
551,"Nightmare Before Christmas, The (1993)",9479,"Tired of scaring humans every October 31 with the same old bag of tricks, Jack Skellington, the spindly king of Halloween Town, kidnaps Santa Claus and plans to deliver shrunken heads and other ghoulish gifts to children on Christmas morning. But as Christmas approaches, Jack's rag-doll girlfriend, Sally, tries to foil his misguided plans.",https://image.tmdb.org/t/p/w500/oQffRNjK8e19rF7xVYEN8ew0j7b.jpg,Fantasy|Animation|Family,1993,Danny Elfman|Chris Sarandon|Catherine O'Hara|William Hickey|Glenn Shadix,Henry Selick
552,"Three Musketeers, The (1993)",10057,"D'Artagnan travels to Paris hoping to become a musketeer, one of the French king's elite bodyguards, only to discover that the corps has been disbanded by conniving Cardinal Richelieu, who secretly hopes to usurp the throne. Fortunately, Athos, Porthos and Aramis have refused to lay down their weapons and continue to protect their king. D'Artagnan joins with the rogues to expose Richelieu's plot against the crown.",https://image.tmdb.org/t/p/w500/mk8UH7JRmK8adcqJJpB1ygP7B1C.jpg,Action|Adventure|Comedy|Romance,1993,Chris O'Donnell|Kiefer Sutherland|Oliver Platt|Charlie Sheen|Tim Curry,Stephen Herek
553,Tombstone (1993),11969,"Legendary marshal Wyatt Earp, now a weary gunfighter, joins his brothers Morgan and Virgil to pursue their collective fortune in the thriving mining town of Tombstone. But Earp is forced to don a badge again and get help from his notorious pal Doc Holliday when a gang of renegade brigands and rustlers begins terrorizing the town.",https://image.tmdb.org/t/p/w500/wGFCvylul8iEQhJOKfwZGGvXMzA.jpg,Western|Action,1993,Kurt Russell|Val Kilmer|Sam Elliott|Bill Paxton|Powers Boothe,George P. Cosmatos
554,Trial by Jury (1994),41590,"Valerie is a juror in the trial of a mob boss. When her young son's life is threatened, she has no option other than to see that justice isn't done.",https://image.tmdb.org/t/p/w500/uYVGv35bMH7MybbfvWHEC9xQDMY.jpg,Drama|Action|Thriller,1994,William Hurt|Joanne Whalley|Gabriel Byrne|Armand Assante|Kathleen Quinlan,Heywood Gould
555,True Romance (1993),319,"Clarence marries hooker Alabama, steals cocaine from her pimp, and tries to sell it in Hollywood, while the owners of the coke try to reclaim it.",https://image.tmdb.org/t/p/w500/39lXk6ud6KiJgGbbWI2PUKS7y2.jpg,Action|Crime|Romance,1993,Christian Slater|Patricia Arquette|Dennis Hopper|Val Kilmer|Gary Oldman,Tony Scott
556,"War Room, The (1993)",26408,"A behind-the-scenes documentary about the Clinton for President campaign, focusing on the adventures of spin doctors James Carville and George Stephanopoulos.",https://image.tmdb.org/t/p/w500/prfxsyG4SnlnqqulavCJ4RksFUA.jpg,Documentary|History,1993,James Carville|George Stephanopoulos|Heather Beckel|Paul Begala|Bob Boorstin,D. A. Pennebaker|Chris Hegedus
558,"Pagemaster, The (1994)",15139,"Rich knows a lot about accidents. So much so, he is scared to do anything that might endanger him, like riding his bike, or climbing into his treehouse. While in an old library, he is mystically transported into the unknown world of books, and he has to try and get home again.",https://image.tmdb.org/t/p/w500/1NM0W9fwe2IZ4SPdN5OCNKjkrqN.jpg,Family|Fantasy|Animation,1994,Macaulay Culkin|Christopher Lloyd|Whoopi Goldberg|Patrick Stewart|Frank Welker,Pixote Hunt|Joe Johnston
559,"Paris, France (1993)",161158,A writer has torrid fantasy affairs with young men.,https://image.tmdb.org/t/p/w500/thcPOPd5e497Ta0pYN8lSBkfYMN.jpg,Drama|Comedy,1994,Leslie Hope|Peter Outerbridge|Victor Ertmanis|Dan Lett|Raoul Max Trujillo,Jerry Ciccoritti
560,"Beans of Egypt, Maine, The (1994)",218473,"The Beans are poor, proud, hated by all, but alive in the sense that they struggle against their lot and support each other in time of trouble. Earlene lives across the street from the Bean's trailer, and the view from her window is better than any daytime television soap opera; especially Beal Bean, and especially Beal Bean shirtless. When Reuben Bean is sent to prison for resisting arrest for out-of-season deer hunting, Beal takes up with Reuben's woman Roberta. He also has a child by Earlene, with a triangle of sex complicated by poverty.",https://image.tmdb.org/t/p/w500/aPhwUrsviNrbBs8khuDHsnX9cn9.jpg,Drama,1994,Martha Plimpton|Kelly Lynch|Rutger Hauer|Patrick McGaw|Jennifer Warren,Jennifer Warren
561,Killer (Bulletproof Heart) (1994),85247,"Cynical hit man Mick is tiring of his job and asks his boss George for time off. However, George gives him the assignment of his life, prompting Mick's soul-searching to reach new heights. Mick is asked to kill sultry Fiona, who owes George money and claims she wants to die. But as Mick spends time with her, he finds himself falling for her.",https://image.tmdb.org/t/p/w500/nKEwcGrTl0kWcFQlbrhciP8wYtK.jpg,Thriller|Drama|Romance,1994,Anthony LaPaglia|Mimi Rogers|Matt Craven|Peter Boyle|Monika Schnarre,Mark Malone
562,Welcome to the Dollhouse (1995),11446,An unattractive 7th grader struggles to cope with suburban life as the middle child with inattentive parents and bullies at school.,https://image.tmdb.org/t/p/w500/fsMMOVto87pvUQyozOF9CaT9aMR.jpg,Comedy|Drama,1996,Heather Matarazzo|Brendan Sexton III|Eric Mabius|Matthew Faber|Daria Kalinina,Todd Solondz
